query,place_url,place_title,category,address,website,phone,plus_code,rating,reviews,price_range,description,latitude,longitude,sunday,monday,tuesday,wednesday,thursday,friday,saturday,place_id,status,timestamp,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20
ac maintenance  for cars automobile Qatar Marina Plaza,https://www.google.com/maps/place/Qatar+AC+Care/data=!4m7!3m6!1s0x49f65f59d968bf29:0xc0007c12a859b524!8m2!3d25.2672719!4d51.5407644!16s%2Fg%2F11wj4ksq3b!19sChIJKb9o2Vlf9kkRJLVZqBJ8AMA?authuser=0&hl=en&rclk=1,Qatar AC Care,notavailable,"Building-15, Zone, 26 Street-863, Doha",qataraccare.com,5062 3926,0x49f65f59d968bf29:0xc0007c12a859b524,5.0,58,notavailable,notavailable,25.2672719,51.5407644,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,Closed,7 AM-11 PM,0x49f65f59d968bf29:0xc0007c12a859b524,success,2026-03-03T02:48:16.182Z,,https://lh3.googleusercontent.com/p/AF1QipNTC60Twx2tbW6Tqh0bK-9CbA3DJRxEeQTlKr_J=w426-h240-k-no,https://lh3.googleusercontent.com/p/AF1QipNTC60Twx2tbW6Tqh0bK-9CbA3DJRxEeQTlKr_J=w529-h298-k-no,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Marjan Island,https://www.google.com/maps/place/All+Doha+Ac+Service+%26+Repair+Shop/data=!4m7!3m6!1s0x3e45cf94633b8de3:0xa41eb1c1541d976!8m2!3d25.2520643!4d51.556541!16s%2Fg%2F11fnxrt11l!19sChIJ4407Y5TPRT4RdtlBFRzrQQo?authuser=0&hl=en&rclk=1,All Doha Ac Service & Repair Shop,notavailable,"Al Matar Al Qadeem St, Doha",alldohaacservice.com,3153 0229,0x3e45cf94633b8de3:0xa41eb1c1541d976,4.8,60,notavailable,notavailable,25.2520643,51.556541,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45cf94633b8de3:0xa41eb1c1541d976,success,2026-03-03T02:49:19.238Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Marjan Island,https://www.google.com/maps/place/Ac+Service+In+Qatar/data=!4m7!3m6!1s0x3e45c57951acdd53:0xe087d9cf9e10be09!8m2!3d25.2854473!4d51.5310398!16s%2Fg%2F11lw3l89pw!19sChIJU92sUXnFRT4RCb4Qns_Zh-A?authuser=0&hl=en&rclk=1,Ac Service In Qatar,notavailable,"868, Doha",notavailable,5519 3077,0x3e45c57951acdd53:0xe087d9cf9e10be09,5.0,2,notavailable,notavailable,25.2854473,51.5310398,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,0x3e45c57951acdd53:0xe087d9cf9e10be09,success,2026-03-03T02:49:28.287Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Marjan Island,https://www.google.com/maps/place/Car+Glass+specialist/data=!4m7!3m6!1s0x3e45db63fee9310d:0x513cc4e5affac794!8m2!3d25.2835432!4d51.5144544!16s%2Fg%2F11tjy5h0c6!19sChIJDTHp_mPbRT4RlMf6r-XEPFE?authuser=0&hl=en&rclk=1,Car Glass specialist,notavailable,Doha,maroshcars.com,6678 0048,0x3e45db63fee9310d:0x513cc4e5affac794,4.6,59,notavailable,notavailable,25.2835432,51.5144544,8 AM-1 PM7 PM-1 AM,8 AM-1 PM7 PM-1 AM,8 AM-1 PM7 PM-1 AM,8 AM-1 PM7 PM-1 AM,8 AM-1 PM7 PM-1 AM,7 PM-1 AM,8 AM-1 PM7 PM-1 AM,0x3e45db63fee9310d:0x513cc4e5affac794,success,2026-03-03T02:49:35.918Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Marjan Island,https://www.google.com/maps/place/AL+KHAWANEEJ+CAR+MAINTENANCE+AND+TRADING/data=!4m7!3m6!1s0x3e45d145e50ebfdd:0xe95a21e772a14c46!8m2!3d25.2372469!4d51.4507559!16s%2Fg%2F11nng6knvg!19sChIJ3b8O5UXRRT4RRkyhcuchWuk?authuser=0&hl=en&rclk=1,AL KHAWANEEJ CAR MAINTENANCE AND TRADING,notavailable,"6FP2+V8R, Salwa Rd, Doha",notavailable,5170 0059,0x3e45d145e50ebfdd:0xe95a21e772a14c46,5.0,5,notavailable,notavailable,25.2372469,51.4507559,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45d145e50ebfdd:0xe95a21e772a14c46,success,2026-03-03T02:49:52.722Z,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosekDB1zNbhriLcTe4EeHErH9m_lviVxyGw0oh3zkH2swJGSOU2NNqj8rbxry_MDsXDlyEfeDpSQi0UQh4MNzSYdS3VK_mCaC-ToF76px3hGrwXgBA1CgW4GdXD3WupKnfHJbIcHmkEgpi=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosekDB1zNbhriLcTe4EeHErH9m_lviVxyGw0oh3zkH2swJGSOU2NNqj8rbxry_MDsXDlyEfeDpSQi0UQh4MNzSYdS3VK_mCaC-ToF76px3hGrwXgBA1CgW4GdXD3WupKnfHJbIcHmkEgpi=w529-h298-k-no,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Marjan Island,https://www.google.com/maps/place/AL+MATAAR+AUTO+GARAGE+MATAR+QADEEM/data=!4m7!3m6!1s0x3e45cf331c63baf7:0x1f0b257bf09d1b10!8m2!3d25.2550625!4d51.5630625!16s%2Fg%2F11x144ws34!19sChIJ97pjHDPPRT4REBud8HslCx8?authuser=0&hl=en&rclk=1,AL MATAAR AUTO GARAGE MATAR QADEEM,notavailable,"7H47+26 Doha, 25 2550460, 51, 5630410",whatsapp.com,3347 5154,0x3e45cf331c63baf7:0x1f0b257bf09d1b10,notavailable,notavailable,notavailable,notavailable,25.2550625,51.5630625,7:30 AM-11 PM,7:30 AM-11 PM,7:30 AM-11 PM,7:30 AM-11 PM,7:30 AM-11 PM,3 AM-9 PM,7:30 AM-11 PM,0x3e45cf331c63baf7:0x1f0b257bf09d1b10,success,2026-03-03T02:50:00.154Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Marjan Island,https://www.google.com/maps/place/Al+Ansari+Repairing+%26+Services/data=!4m7!3m6!1s0x3e45c5ef92283d75:0xfaba909d3859d630!8m2!3d25.267717!4d51.5377904!16s%2Fg%2F11j4tbxc74!19sChIJdT0oku_FRT4RMNZZOJ2Quvo?authuser=0&hl=en&rclk=1,Al Ansari Repairing & Services,notavailable,"Zone. 25 Building No. 62, 320 Ibn Shuaib St, Doha",facebook.com,5532 6815,0x3e45c5ef92283d75:0xfaba909d3859d630,3.4,54,notavailable,notavailable,25.267717,51.5377904,7:30 AM-9 PM,7:30 AM-9 PM,7:30 AM-9 PM,7:30 AM-9 PM,7:30 AM-9 PM,3-9 PM,7:30 AM-9 PM,0x3e45c5ef92283d75:0xfaba909d3859d630,success,2026-03-03T02:50:31.112Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Marjan Island,https://www.google.com/maps/place/Cold-air/data=!4m7!3m6!1s0x3e45d98732febb7f:0x193a45d3da89fb1f!8m2!3d25.2912714!4d51.42064!16s%2Fg%2F11q27b1ys6!19sChIJf7v-MofZRT4RH_uJ2tNFOhk?authuser=0&hl=en&rclk=1,Cold-air,notavailable,"Al Shafi, Doha",notavailable,6690 4991,0x3e45d98732febb7f:0x193a45d3da89fb1f,5.0,1,notavailable,notavailable,25.2912714,51.42064,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,1:30-10 PM,Open 24 hours,0x3e45d98732febb7f:0x193a45d3da89fb1f,success,2026-03-03T02:50:38.448Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Doha Expo 2023 Site,https://www.google.com/maps/place/Industrial+Area+-+Main+Mitsubishi+Motors+Service+Center/data=!4m7!3m6!1s0x3e45d1df195b9241:0x3d5157c71118717a!8m2!3d25.213204!4d51.4365747!16s%2Fg%2F11fk41kmjl!19sChIJQZJbGd_RRT4RenEYEcdXUT0?authuser=0&hl=en&rclk=1,Industrial Area - Main Mitsubishi Motors Service Center,notavailable,"Street 8, Doha",mitsubishi-motors.qa,4489 1666,0x3e45d1df195b9241:0x3d5157c71118717a,3.9,475,notavailable,notavailable,25.213204,51.4365747,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-2:30 PM,Closed,7 AM-7 PM,0x3e45d1df195b9241:0x3d5157c71118717a,success,2026-03-03T02:51:10.819Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Doha Expo 2023 Site,https://www.google.com/maps/place/Experience+Garage/data=!4m7!3m6!1s0x3e45d7d544299463:0xe9dcf7d6835162a1!8m2!3d25.1982099!4d51.4303269!16s%2Fg%2F11x5dw976c!19sChIJY5QpRNXXRT4RoWJRg9b33Ok?authuser=0&hl=en&rclk=1,Experience Garage,notavailable,"Gate 189 Zone, Al Kassarat, 57 Street 17",instagram.com,3007 5220,0x3e45d7d544299463:0xe9dcf7d6835162a1,5.0,9,notavailable,notavailable,25.1982099,51.4303269,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45d7d544299463:0xe9dcf7d6835162a1,success,2026-03-03T02:51:28.069Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Doha Expo 2023 Site,https://www.google.com/maps/place/Badeeha+Car+Care/data=!4m7!3m6!1s0x3e45cf004ae3a57f:0xfba6acf1f14b3a5a!8m2!3d25.2158727!4d51.5679128!16s%2Fg%2F11xzc3c0kg!19sChIJf6XjSgDPRT4RWjpL8fGspvs?authuser=0&hl=en&rclk=1,Badeeha Car Care,notavailable,"Building #297, Zone, 50 Street Number 351, Doha",notavailable,notavailable,0x3e45cf004ae3a57f:0xfba6acf1f14b3a5a,5.0,3,notavailable,notavailable,25.2158727,51.5679128,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45cf004ae3a57f:0xfba6acf1f14b3a5a,success,2026-03-03T02:52:06.159Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Nuaija,https://www.google.com/maps/place/Top+choice+car+service/data=!4m7!3m6!1s0x3e45c51ea153a429:0xd1ad105c9836b636!8m2!3d25.2755673!4d51.538975!16s%2Fg%2F11ym_0c9y6!19sChIJKaRToR7FRT4RNrY2mFwQrdE?authuser=0&hl=en&rclk=1,Top choice car service,notavailable,"220, Doha",notavailable,5564 1400,0x3e45c51ea153a429:0xd1ad105c9836b636,5.0,1,notavailable,notavailable,25.2755673,51.538975,8 AM-10:30 PM,8 AM-10:30 PM,8 AM-10:30 PM,8 AM-10:30 PM,8 AM-10:30 PM,4-10:30 PM,8 AM-10:30 PM,0x3e45c51ea153a429:0xd1ad105c9836b636,success,2026-03-03T02:52:52.649Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Souq Hamar,https://www.google.com/maps/place/Air+Condition+%26+Re+Servicing+Centre/data=!4m7!3m6!1s0x3e45cf449db12367:0xc0fbb87b9d8a8726!8m2!3d25.2363607!4d51.5576611!16s%2Fg%2F11f780hqnv!19sChIJZyOxnUTPRT4RJoeKnXu4-8A?authuser=0&hl=en&rclk=1,Air Condition & Re Servicing Centre,notavailable,"6HP5+G3V, Al Hadara St, Doha",facebook.com,3300 5564,0x3e45cf449db12367:0xc0fbb87b9d8a8726,4.7,33,notavailable,notavailable,25.2363607,51.5576611,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45cf449db12367:0xc0fbb87b9d8a8726,success,2026-03-03T02:53:14.228Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Sheikh Jassim Road Area,https://www.google.com/maps/place/AL+JAWDAH+A%2FC+%26+RADIATOR+SERVICE/data=!4m7!3m6!1s0x3e45db0063782923:0x25c68792b26cf110!8m2!3d25.2473367!4d51.4674265!16s%2Fg%2F11y90tv2lw!19sChIJIyl4YwDbRT4REPFsspKHxiU?authuser=0&hl=en&rclk=1,AL JAWDAH A/C & RADIATOR SERVICE,notavailable,"6FW8+WXM, Salwa Rd, Doha",notavailable,5556 1418,0x3e45db0063782923:0x25c68792b26cf110,4.3,8,notavailable,notavailable,25.2473367,51.4674265,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,3-6 PM,7 AM-10 PM,0x3e45db0063782923:0x25c68792b26cf110,success,2026-03-03T02:53:38.407Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Gharrafa,https://www.google.com/maps/place/Al+Hamrah+Garage+and+Electricity+Services/data=!4m7!3m6!1s0x3e45c546573e4ed9:0x964b8c6b94d33a10!8m2!3d25.279988!4d51.5399977!16s%2Fg%2F11lp18q84r!19sChIJ2U4-V0bFRT4REDrTlGuMS5Y?authuser=0&hl=en&rclk=1,Al Hamrah Garage and Electricity Services,notavailable,"Building no 22 zone, 16 street no 220, Doha",notavailable,7740 2427,0x3e45c546573e4ed9:0x964b8c6b94d33a10,5.0,9,notavailable,notavailable,25.279988,51.5399977,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45c546573e4ed9:0x964b8c6b94d33a10,success,2026-03-03T02:54:24.167Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Muraykh,https://www.google.com/maps/place/ROYAL+AUTO+TRADING+%26SERVICE/data=!4m7!3m6!1s0x3e45c5478a65629b:0x901b2e520624bfc0!8m2!3d25.2854473!4d51.5310398!16s%2Fg%2F11trqzzfz4!19sChIJm2JlikfFRT4RwL8kBlIuG5A?authuser=0&hl=en&rclk=1,ROYAL AUTO TRADING &SERVICE,notavailable,"Old murra 55, Doha",notavailable,5506 2673,0x3e45c5478a65629b:0x901b2e520624bfc0,notavailable,notavailable,notavailable,notavailable,25.2854473,51.5310398,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45c5478a65629b:0x901b2e520624bfc0,success,2026-03-03T02:55:18.350Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Kheesa Side,https://www.google.com/maps/place/AL+SARI+AUTO+ELECTRICAL%28hassan+abdul+Qader%29/data=!4m7!3m6!1s0x3e45e0c193595e01:0x27ea9fc7adfc22a3!8m2!3d25.4106423!4d51.4110894!16s%2Fg%2F11clg_b9lz!19sChIJAV5Zk8HgRT4RoyL8rcef6ic?authuser=0&hl=en&rclk=1,AL SARI AUTO ELECTRICAL(hassan abdul Qader),notavailable,Souq umm salal mohammad P.O.Box 12423 Umm Salal Mohammad khartiyat,facebook.com,3335 6759,0x3e45e0c193595e01:0x27ea9fc7adfc22a3,4.8,72,notavailable,notavailable,25.4106423,51.4110894,8 AM-1 PM3:30-9 PM,8 AM-1 PM3:30-9 PM,8 AM-1 PM3:30-9 PM,8 AM-1 PM3:30-9 PM,8 AM-1 PM3:30-9 PM,Closed,8 AM-1 PM3:30-9 PM,0x3e45e0c193595e01:0x27ea9fc7adfc22a3,success,2026-03-03T02:56:55.321Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Mesaieed Community,https://www.google.com/maps/place/MOOSA+CAR+SERVICE/data=!4m7!3m6!1s0x3e45cf638095ff03:0xa7c326e517d6e4c!8m2!3d25.2476833!4d51.5238704!16s%2Fg%2F11strcjwl9!19sChIJA_-VgGPPRT4RTG59UW4yfAo?authuser=0&hl=en&rclk=1,MOOSA CAR SERVICE,notavailable,"6GXF+3GH, Rawdat Al Khail St, Doha",notavailable,5542 0972,0x3e45cf638095ff03:0xa7c326e517d6e4c,3.6,11,notavailable,notavailable,25.2476833,51.5238704,6:30 AM-10:30 PM,6:30 AM-10:30 PM,6:30 AM-10:30 PM,6:30 AM-10:30 PM,6:30 AM-10:30 PM,6:30-11:30 AM,6:30 AM-10:30 PM,0x3e45cf638095ff03:0xa7c326e517d6e4c,success,2026-03-03T02:57:25.291Z,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKksI2QvFglk167zNvM-sXPu2znhGNsgk85MdNGz8eNXh_ldPgO4G1wwEDFKlwInHqp1WrVNucwRxwkugfaahucB1HtEcuYzznOaRTMN2A3fZYhh1on25nVqaKzHjzBTwx9epr=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKksI2QvFglk167zNvM-sXPu2znhGNsgk85MdNGz8eNXh_ldPgO4G1wwEDFKlwInHqp1WrVNucwRxwkugfaahucB1HtEcuYzznOaRTMN2A3fZYhh1on25nVqaKzHjzBTwx9epr=w397-h298-k-no,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Mesaieed Community,https://www.google.com/maps/place/Medland+Auto+Services+and+Repairs/data=!4m7!3m6!1s0x3e45cfce5eaa7fdb:0xa38da07e8e449b00!8m2!3d25.2518062!4d51.5389334!16s%2Fg%2F11vxwfdg_t!19sChIJ23-qXs7PRT4RAJtEjn6gjaM?authuser=0&hl=en&rclk=1,Medland Auto Services and Repairs,notavailable,"Building#15, Street 608, Doha",notavailable,5100 6201,0x3e45cfce5eaa7fdb:0xa38da07e8e449b00,4.5,17,notavailable,notavailable,25.2518062,51.5389334,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,4-9 PM,8 AM-9 PM,0x3e45cfce5eaa7fdb:0xa38da07e8e449b00,success,2026-03-03T02:57:41.943Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Mesaieed Community,https://www.google.com/maps/place/AL+MADEENA+CAR+MAINTENANCE/data=!4m7!3m6!1s0x3e45cddd41293d3d:0x3aac99dd4e367aae!8m2!3d25.1449556!4d51.5978375!16s%2Fg%2F11rhry_9_6!19sChIJPT0pQd3NRT4Rrno2Tt2ZrDo?authuser=0&hl=en&rclk=1,AL MADEENA CAR MAINTENANCE,notavailable,"Al Ghasham St.Near Amazon gym, St.No 441 New, Al Wakrah",notavailable,5588 9166,0x3e45cddd41293d3d:0x3aac99dd4e367aae,5.0,4,notavailable,notavailable,25.1449556,51.5978375,7 AM-12:30 PM3-9 PM,7 AM-12:30 PM3-9 PM,7 AM-12:30 PM3-9 PM,7 AM-12:30 PM3-9 PM,7 AM-12:30 PM3-9 PM,Closed,7 AM-12:30 PM3-9 PM,0x3e45cddd41293d3d:0x3aac99dd4e367aae,success,2026-03-03T02:57:51.261Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Mesaieed Community,"https://www.google.com/maps/place/AL+MUWADDA+AUTO+ELECTRICALS+A%2FC+,+RADIATOR+AND+OIL+SERVICE/data=!4m7!3m6!1s0x3e45d75d47b4ef2d:0x61ebd2943d2fbf72!8m2!3d25.2031807!4d51.42583!16s%2Fg%2F11p5zrt8d6!19sChIJLe-0R13XRT4Rcr8vPZTS62E?authuser=0&hl=en&rclk=1","AL MUWADDA AUTO ELECTRICALS A/C , RADIATOR AND OIL SERVICE",notavailable,"12 Al Attiya Rd, Doha",notavailable,6661 2917,0x3e45d75d47b4ef2d:0x61ebd2943d2fbf72,4.4,8,notavailable,notavailable,25.2031807,51.42583,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,4-10 PM,8 AM-10 PM,0x3e45d75d47b4ef2d:0x61ebd2943d2fbf72,success,2026-03-03T02:58:06.563Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Mesaieed Community,https://www.google.com/maps/place/AL+MAJLIS+AUTO+ELECTRICALS+%26+TYRE+CENTRE/data=!4m7!3m6!1s0x3e45d9cf9f604225:0x7988d2beb1997909!8m2!3d25.2802643!4d51.4113897!16s%2Fg%2F11fjy4c940!19sChIJJUJgn8_ZRT4RCXmZsb7SiHk?authuser=0&hl=en&rclk=1,AL MAJLIS AUTO ELECTRICALS & TYRE CENTRE,notavailable,"al rabiya, Al-Rayyan",almajlis.pixelprosolution.com,3099 3301,0x3e45d9cf9f604225:0x7988d2beb1997909,4.3,11,notavailable,notavailable,25.2802643,51.4113897,7:30 AM-10 PM,7:30 AM-10 PM,7:30 AM-10 PM,7:30 AM-10 PM,7:30 AM-10 PM,7:30-10 PM,7:30 AM-10 PM,0x3e45d9cf9f604225:0x7988d2beb1997909,success,2026-03-03T02:58:15.476Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Mesaieed Community,https://www.google.com/maps/place/Emad+Mech/data=!4m7!3m6!1s0x3e45c50033710533:0x3174a761ce9e20be!8m2!3d25.2854473!4d51.5310398!16s%2Fg%2F11vx44mg9z!19sChIJMwVxMwDFRT4RviCezmGndDE?authuser=0&hl=en&rclk=1,Emad Mech,notavailable,"7GPJ+5CF, Doha",notavailable,notavailable,0x3e45c50033710533:0x3174a761ce9e20be,notavailable,notavailable,notavailable,notavailable,25.2854473,51.5310398,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45c50033710533:0x3174a761ce9e20be,success,2026-03-03T02:58:24.473Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Mesaieed Community,https://www.google.com/maps/place/Red+Rose+Auto+Trading+W.L.L/data=!4m7!3m6!1s0x3e45cd3a6e8833d1:0x9124fc5585f7c954!8m2!3d25.1707726!4d51.5973491!16s%2Fg%2F11frmpcv5t!19sChIJ0TOIbjrNRT4RVMn3hVX8JJE?authuser=0&hl=en&rclk=1,Red Rose Auto Trading W.L.L,notavailable,"Abdul Rahman Bin Jassim Street Near Old Hospital Round About, Near Al Wakra KFC, Al Wakrah",notavailable,5018 1061,0x3e45cd3a6e8833d1:0x9124fc5585f7c954,3.4,10,notavailable,notavailable,25.1707726,51.5973491,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45cd3a6e8833d1:0x9124fc5585f7c954,success,2026-03-03T02:58:32.561Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Ezghawa Wakrah Side,https://www.google.com/maps/place/Raju+Auto+Electric+%28Areeda+Auto+Electricals%29/data=!4m7!3m6!1s0x3e45cb0de0b50a29:0xe51eb45c0858d429!8m2!3d25.1777575!4d51.6075193!16s%2Fg%2F11j1cz4w2y!19sChIJKQq14A3LRT4RKdRYCFy0HuU?authuser=0&hl=en&rclk=1,Raju Auto Electric (Areeda Auto Electricals),notavailable,Al Wakrah,notavailable,5582 5370,0x3e45cb0de0b50a29:0xe51eb45c0858d429,4.6,83,notavailable,notavailable,25.1777575,51.6075193,7 AM-1 PM3-9 PM,7 AM-1 PM3-9 PM,7 AM-1 PM3-9 PM,7 AM-1 PM3-9 PM,7 AM-1 PM3-9 PM,Closed,7 AM-1 PM3-9 PM,0x3e45cb0de0b50a29:0xe51eb45c0858d429,success,2026-03-03T02:58:53.049Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Ezghawa Wakrah Side,https://www.google.com/maps/place/Yasmin+Auto+Electrical+and+Spare+Parts/data=!4m7!3m6!1s0x3e45cffdeb424c1d:0x84852cb70fea612c!8m2!3d25.210763!4d51.5775004!16s%2Fg%2F11gnq2yr4v!19sChIJHUxC6_3PRT4RLGHqD7cshYQ?authuser=0&hl=en&rclk=1,Yasmin Auto Electrical and Spare Parts,notavailable,Al Wakrah,notavailable,4441 1325,0x3e45cffdeb424c1d:0x84852cb70fea612c,4.4,98,notavailable,notavailable,25.210763,51.5775004,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,3 PM-12 AM,7 AM-9 PM,0x3e45cffdeb424c1d:0x84852cb70fea612c,success,2026-03-03T02:58:58.995Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Ezghawa Wakrah Side,https://www.google.com/maps/place/ABDULLA+AUTO+ELECTRICAL+WORKSHOP+NO.1/data=!4m7!3m6!1s0x3e45cdcd52fa7c13:0x7adfaade33914413!8m2!3d25.1709394!4d51.5980616!16s%2Fg%2F11sff20xyh!19sChIJE3z6Us3NRT4RE0SRM96q33o?authuser=0&hl=en&rclk=1,ABDULLA AUTO ELECTRICAL WORKSHOP NO.1,notavailable,"Abdul Rahman Bin Jassim Street Street,Hospital Roundabout, New, Al Wakrah",notavailable,5515 8816 ext. 55823058,0x3e45cdcd52fa7c13:0x7adfaade33914413,4.8,6,notavailable,notavailable,25.1709394,51.5980616,7 AM-12:30 PM3:30-9:30 PM,7 AM-12:30 PM3:30-9:30 PM,7 AM-12:30 PM3:30-9:30 PM,7 AM-12:30 PM3:30-9:30 PM,7 AM-12:30 PM3:30-9:30 PM,Closed,7 AM-12:30 PM3:30-9:30 PM,0x3e45cdcd52fa7c13:0x7adfaade33914413,success,2026-03-03T02:59:06.156Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Ezghawa Wakrah Side,https://www.google.com/maps/place/Car+Mate+Services/data=!4m7!3m6!1s0x3e45cddaec267bd1:0xce0f68aa837adbcc!8m2!3d25.1645379!4d51.5179744!16s%2Fg%2F11rpbwffwv!19sChIJ0Xsm7NrNRT4RzNt6g6poD84?authuser=0&hl=en&rclk=1,Car Mate Services,notavailable,"5G79+V5Q, Al Wukair",notavailable,3311 5847,0x3e45cddaec267bd1:0xce0f68aa837adbcc,4.9,11,notavailable,notavailable,25.1645379,51.5179744,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45cddaec267bd1:0xce0f68aa837adbcc,success,2026-03-03T02:59:32.008Z,,,,,,,,,,,,,,,,,,,,
